isbn,title,author,amazon_price,amazon_rating,flipkart_price,flipkart_rating
8184001053,"Don't Lose Your Mind, Lose Your Weight",Rujuta Diwekar,118,4.5 out of 5 stars,143,4.3
8193387619,Jane Eyre,by Charlotte Bronte,88,4.3,99,4.5
1408711702,Fantastic Beasts: The Crimes of Grindelwald: The Original Screenplay (Fantastic...,by J.K. Rowling,434,4.8,434,4.8
8173711461,Wings of Fire: An Autobiography of Abdul Kalam,Not Available,194,4.6 out of 5 stars,265,4.6
8172344562,The Great Gatsby,F. Scott Fitzgerald,47,4.1 out of 5 stars,142,4.4
8129135744,The Dramatic Decade: The Indira Gandhi Years,by Pranab Mukherjee,199,3.7,338,4.4
9386228580,Sanjay Dutt: The Crazy Untold Story of Bollywood’s Bad Boy,by Yasser Usman,293,4.2,264,4.5
9387504921,Oswaal CBSE Question Bank Class 10 Social Science Chapterwise and Topicwise (...,by Oswaal Editorial Board,320,4.7,303,4.4
8183221629,What Your Doctor Doesn'T Know About Nutritional Medicine May beKilling You,by Ray D. Strand. M.D.,150,4.1,150,4.2
8173711461,Wings of Fire: An Autobiography of Abdul Kalam,Not Available,194,4.6 out of 5 stars,265,4.6
9386224585,Sita: Warrior of Mithila (Ram Chandra),by Amish Tripathi,226,4.3,226,4.6
8182744466,Copycat Marketing 101,by Burke Hedges,90,4.2,125,4.3
9382665870,Her Last Wish,by Ajay K. Pandey,88,4.7,101,4.5
8179925919,The Theory of Everything,Stephen Hawking,111,4.5 out of 5 stars,190,4.2
9386867508,Emotion and Relationships,Sadhguru,138,4.7 out of 5 stars,159,4.6
8172345666,The Power of Your Subconscious Mind: Unlock Your Master Key to Success,by Joseph Murphy,75,4.5,169,4.5
9388026586,24 Years UPSC IAS/ IPS Prelims Topic-wise Solved Papers 1 & 2 (1995-2018),Disha Experts,270,4.3 out of 5 stars,325,4.5
9382618341,The Oath of the Vayuputras (Shiva Trilogy),by Amish Tripathi,282,4.4,282,4.4
8179922324,Who Will Cry When You Die?,Robin Sharma,103,4.4 out of 5 stars,115,4.4
9386224585,Sita: Warrior of Mithila (Ram Chandra),by Amish Tripathi,226,4.3,226,4.6
8190256211,Autobiography of a Yogi (Complete Hindi Edition),by Paramahansa Yogananda,161,4.8,210,4.5
9311130796,Social Science & Pedagogy for CTET & TETs Class VI-VIII,by Arihant Experts,136,4.3,138,4.2
9352685482,Harappa - Curse of the Blood River,by Vineet Bajpai,185,4.1,132,4.4
1847946240,"The Power of Habit: Why We Do What We Do, and How to Change",Charles Duhigg,286,4.4 out of 5 stars,305,4.4
9380349300,Life is What You Make It,Preeti Shenoy,75,4.0 out of 5 stars,86,4.1
9382618341,The Oath of the Vayuputras (Shiva Trilogy),by Amish Tripathi,282,4.4,282,4.4
8184005210,How to Memorize Anything: The Ultimate Handbook to Enlighten and Improve Your...,by Aditi Singhal,242,4.4,255,4.3
9385887815,Geronimo Stilton and the Kingdom of Fantasy #8 - The Hour of Magic,by Geronimo Stilton,274,4.6,360,4.5
9312149601,All In One Science - Class 10 (2018-19 Session),by Arihant Experts,298,4.4,274,4.5
8184511523,India Map,by Dreamland Publications,91,4.6,104,4.3
8172344562,The Great Gatsby,F. Scott Fitzgerald,47,4.1 out of 5 stars,142,4.4
8173711461,Wings of Fire: An Autobiography of Abdul Kalam,Not Available,194,4.6 out of 5 stars,265,4.6
8172343116,Mahatma Gandhi Autobiography: The Story Of My Experiments With Truth,by Mahatma Gandhi,99,4.4,166,4.5
1861974043,The Concise 48 Laws Of Power (The Robert Greene Collection),by Robert Greene,283,4.2,279,4.3
8129135744,The Dramatic Decade: The Indira Gandhi Years,by Pranab Mukherjee,199,3.7,338,4.4
8193237234,Indian Superfoods: Change the Way You Eat,by Rujuta Diwekar,269,4.1,225,4.3
8179925919,The Theory of Everything,Stephen Hawking,111,4.5 out of 5 stars,190,4.2
9384761141,Lucent's General Science (2018-2019) Session,Not Available,150,4.1 out of 5 stars,183,4.2
8179925919,The Theory of Everything,Stephen Hawking,111,4.5 out of 5 stars,190,4.2
9313166755,How to Crack Test Of Reasoning,by Jaikishan,142,5.0,232,4.3
9351777499,"India's Wars: A Military History, 1947-1971",by Arjun Subramaniam,415,4.5,473,4.6
8184959893,Little Black Book for Stunning Success + Tools for Action Mastery,by Robin Sharma,220,4.4,220,4.4
9352607996,Object-Oriented Programming with C++,by E Balagurusamy,371,4.5,371,4.5
8172344562,The Great Gatsby,F. Scott Fitzgerald,47,4.1 out of 5 stars,142,4.4
8192910911,Think and Grow Rich,Napoleon Hill,64,4.6 out of 5 stars,94,4.5
9312147188,Understanding Physics for JEE Main & Advanced Electricity & Magnetism,by DC Pandey,277,4.3,327,4.6
9386643723,Murder in a Minute,by Shouvik Bhattacharya,188,4.4,162,4.4
9387944891,"The 5 AM Club: Own Your Morning, Elevate Your Life",Robin Sharma,199,4.3 out of 5 stars,210,4.6
9386643723,Murder in a Minute,by Shouvik Bhattacharya,188,4.4,162,4.4
8179926877,The Greatest Salesman in the World,by Og Mandino,109,4.3,109,4.5
1846042135,Freedom from the Known,by J Krishnamurti,213,4.6,195,4.6
9386224585,Sita: Warrior of Mithila (Ram Chandra),by Amish Tripathi,226,4.3,226,4.6
9352641345,"Ready, Study, Go!: Smart Ways to Learn",by Khurshed Batliwala,178,4.5,178,4.4
8184001053,"Don't Lose Your Mind, Lose Your Weight",Rujuta Diwekar,118,4.5 out of 5 stars,143,4.3
8172234864,Bloodline,by Sidney Sheldon,280,4.3,280,4.5
9313163306,40 Years Chapterwise Topicwise Solved Papers (2018-1979) IIT JEE Chemistry,Ranjeet Shahi,225,4.4 out of 5 stars,247,4.5
8184950314,The Greatest Short Stories of Leo Tolstoy,by Leo Tolstoy,189,4.5,184,4.6
8192910911,Think and Grow Rich,Napoleon Hill,64,4.6 out of 5 stars,94,4.5
8172345135,Metamorphosis,by Franz Kafka,69,4.2,94,4.4
9382665870,Her Last Wish,by Ajay K. Pandey,88,4.7,101,4.5
1501124021,Principles: Life and Work,by Ray Dalio,864,4.4,733,4.8
9350571099,Children's Encyclopedia - The World of Knowledge: Familiarising Children with...,by V&S Editorial Board,643,4.0,975,4.2
9351952967,The Vedas and Upanishads for Children,by Roopa Pai,238,3.0,238,4.9
9386224585,Sita: Warrior of Mithila (Ram Chandra),by Amish Tripathi,226,4.3,226,4.6
9385152149,Ram - Scion of Ikshvaku (Book 1 - Ram Chandra Series): 2015 Edition with Updated...,by Amish Tripathi,240,4.1,240,4.4
8193769716,Manorama Yearbook 2019 ( English),Not Available,228,4.5 out of 5 stars,228,4.6
8126713968,Rag Darbari,by Shrilal Shukla,200,4.5,227,4.6
9381626812,Chanakya's Chant: Book 2 in the Bharat Series of Historical and Mythological...,by Ashwin Sanghi,244,4.1,244,4.3
9386850648,Keepers of the Kalachakra: Book 5 in the Bharat Series of Historical and Mythological...,by Ashwin Sanghi,100,4.0,231,4.4
9387944891,"The 5 AM Club: Own Your Morning, Elevate Your Life",Robin Sharma,199,4.3 out of 5 stars,210,4.6
8184001053,"Don't Lose Your Mind, Lose Your Weight",Rujuta Diwekar,118,4.5 out of 5 stars,143,4.3
8184001053,"Don't Lose Your Mind, Lose Your Weight",Rujuta Diwekar,118,4.5 out of 5 stars,143,4.3
9380349300,Life is What You Make It,Preeti Shenoy,75,4.0 out of 5 stars,86,4.1
8184001053,"Don't Lose Your Mind, Lose Your Weight",Rujuta Diwekar,118,4.5 out of 5 stars,143,4.3
1542046599,I Am Watching You,by Teresa Driscoll,269,4.0,269,4.2
8179925919,The Theory of Everything,Stephen Hawking,111,4.5 out of 5 stars,190,4.2
9382665889,You are My Reason to Smile,by Arpit Vageria,88,4.4,101,4.3
1847946240,"The Power of Habit: Why We Do What We Do, and How to Change",Charles Duhigg,286,4.4 out of 5 stars,305,4.4
9386850427,A Hundred Little Flames,by Preeti Shenoy,299,4.7,214,4.4
9387504921,Oswaal CBSE Question Bank Class 10 Social Science Chapterwise and Topicwise (...,by Oswaal Editorial Board,320,4.7,303,4.4
1408855674,Harry Potter and the Prisoner of Azkaban (Harry Potter 3),by J.K. Rowling,374,4.4,314,4.6
8193237234,Indian Superfoods: Change the Way You Eat,by Rujuta Diwekar,269,4.1,225,4.3
8183225101,Miracles of Your Mind,by Dr. Joseph Murphy,72,4.2,117,4.3
9353024064,"Horoscope 2019: Your Complete Forecast, Pisces",by Bejan Daruwalla,61,,61, 
8172345666,The Power of Your Subconscious Mind: Unlock Your Master Key to Success,by Joseph Murphy,75,4.5,169,4.5
8172344562,The Great Gatsby,F. Scott Fitzgerald,47,4.1 out of 5 stars,142,4.4
9381626812,Chanakya's Chant: Book 2 in the Bharat Series of Historical and Mythological...,by Ashwin Sanghi,244,4.1,244,4.3
9350293471,Turning Points : A Journey Through Challanges: A Journey Through Challenges,by A.P.J. Abdul Kalam - Abridged,135,4.7,150,4.5
8129142147,One Indian Girl,Chetan Bhagat,96,3.6 out of 5 stars,112,4.2
8172345666,The Power of Your Subconscious Mind: Unlock Your Master Key to Success,by Joseph Murphy,75,4.5,169,4.5
9387504921,Oswaal CBSE Question Bank Class 10 Social Science Chapterwise and Topicwise (...,by Oswaal Editorial Board,320,4.7,303,4.4
8172344775,Dracula,by Bram Stoker,99,4.2,143,4.3
9313163292,40 Years' Chapterwise Topicwise Solved Papers (2018-1979) IIT JEE Physics,DC. Pandey,191,4.1 out of 5 stars,237,4.5
1408711702,Fantastic Beasts: The Crimes of Grindelwald: The Original Screenplay (Fantastic...,by J.K. Rowling,434,4.8,434,4.8
9382616977,India After Gandhi: The History of the World's Largest Democracy,by Ramachandra Guha,477,4.5,477,4.6
9353025982,The Forest of Enchantments,Chitra Banerjee Divakaruni,373,4.6 out of 5 stars,373,4.9
8129142147,One Indian Girl,Chetan Bhagat,96,3.6 out of 5 stars,112,4.2
9352779843,Devil's Advocate: The Untold Story,by Karan Thapar,370,4.1,417,4.6
9387421007,Disha Children's Yearbook 2018 - General Knowledge Fundamentals and Current Affairs,by Disha Experts,203,4.7,147,4.3
9352831802,Physics for Class 10 (2019 Exam),by Lakhmir Singh,320,4.3,320,4.5
9351772624,The Wellness Sense: A Practical Guide to your Physical and Emotional Health Based...,by Om Swami,178,4.8,178,4.5
8179922324,Who Will Cry When You Die?,Robin Sharma,103,4.4 out of 5 stars,115,4.4
9387504921,Oswaal CBSE Question Bank Class 10 Social Science Chapterwise and Topicwise (...,by Oswaal Editorial Board,320,4.7,303,4.4
8172235437,Veronika Decides to Die,by Paulo Coelho,186,4.4,209,4.4
8192910903,1984,George Orwell,88,4.4 out of 5 stars,99,4.5
9382665781,A Murder in Gurgaon,by Manish Dubey,106,3.9,106,4.1
8129118920,Great Stories for Children,by Ruskin Bond,182,4.4,118,4.4
8129142147,One Indian Girl,Chetan Bhagat,96,3.6 out of 5 stars,112,4.2
9385152149,Ram - Scion of Ikshvaku (Book 1 - Ram Chandra Series): 2015 Edition with Updated...,by Amish Tripathi,240,4.1,240,4.4
9312149601,All In One Science - Class 10 (2018-19 Session),by Arihant Experts,298,4.4,274,4.5
1408855666,Harry Potter and the Chamber of Secrets (Harry Potter 2),by J.K. Rowling,374,4.7,374,4.7
8179925919,The Theory of Everything,Stephen Hawking,111,4.5 out of 5 stars,190,4.2
8186775811,The Business School,by Robert T. Kiyosaki,108,4.5,154,4.5
9386850702,Touch the Sky: The inspiring stories of women from across India who are writing...,by Rashmi Bansal - Abridged,109,3.7,125,4.3
9386021102,Why I Am a Hindu,by Dr. Shashi Tharoor,299,3.4,324,4.4
1570628122,How to Be an Adult in Relationships: The Five Keys to Mindful Loving,by David Richo,689,5.0,765, 
8129144441,Chanakya in Daily Life,by Radhakrishnan Pillai - Import,148,4.1,178,4.4
8192910997,How to Win Friends and Influence People,Dale Carnegie,79,4.5 out of 5 stars,130,4.5
8172344562,The Great Gatsby,F. Scott Fitzgerald,47,4.1 out of 5 stars,142,4.4
8185986010,The Bachelor of Arts,by R. K. Narayan,90,4.4,117,4.3
1408855712,Harry Potter and the Deathly Hallows (Harry Potter 7),by J.K. Rowling,666,4.6,452,4.7
9352770145,I Do What I Do,by Raghuram G. Rajan,363,4.3,436,4.6
9351772071,Attitude Is Everything: Change Your Attitude ... Change Your Life!,Jeff Keller,105,4.6 out of 5 stars,118,4.5
9386850567,The Heartfulness Way: Heart-Based Meditations for Spiritual Transformation,by Kamlesh D. Patel,189,4.9,189,4.7
9352641345,"Ready, Study, Go!: Smart Ways to Learn",by Khurshed Batliwala,178,4.5,178,4.4
1590300866,"Coloring Mandalas 2: For Balance, Harmony, and Spiritual Well-Being (An Adult...",by Susanne F. Fincher,610,3.9,820, 
1408711702,Fantastic Beasts: The Crimes of Grindelwald: The Original Screenplay (Fantastic...,by J.K. Rowling,434,4.8,434,4.8
1408711702,Fantastic Beasts: The Crimes of Grindelwald: The Original Screenplay (Fantastic...,by J.K. Rowling,434,4.8,434,4.8
9387504921,Oswaal CBSE Question Bank Class 10 Social Science Chapterwise and Topicwise (...,by Oswaal Editorial Board,320,4.7,303,4.4
1785782312,Ronaldo - 2018 Updated Edition: The Obsession For Perfection (Luca Caioli),by Luca Caioli,359,5.0,200,4.3
8129124912,My Journey: Transforming Dreams into Actions,by A.P.J. Abdul Kalam,180,4.7,112,4.6
9385724223,The Secret of the Druids (Mahabharata Quest Series Book 2),by Christopher C. Doyle,179,4.1,209,4.3
9382665870,Her Last Wish,by Ajay K. Pandey,88,4.7,101,4.5
9380349300,Life is What You Make It,Preeti Shenoy,75,4.0 out of 5 stars,86,4.1
9388036689,Oswaal CBSE Sample Question Paper Class 10 Mathematics (For March 2019 Exam),Oswaal Editorial Board,127,4.4 out of 5 stars,139,4.5
9387067718,Bharatiya Kala Evam Sanskriti,by Nitin Singhania,370,4.6,370,4.5
8172235143,The Fifth Mountain,by Paulo Coelho,224,4.4,218,4.5
9352606221,Geography of India,by Majid Husain,460,4.1,498,4.5
9383643242,A Handbook on Computer Science & IT - Illustrated Formulae & Key Theory Concepts,by Made Easy Editorial Board,247,4.0,191,4.3
8126564636,The Dhandho Investor: The Low-Risk Value Method to High Returns,by Mohnish Pabrai,196,4.2,268,4.3
9350097605,Indian Mammals: A Field Guide,by Vivek Menon,775,4.8,777,4.6
9386224585,Sita: Warrior of Mithila (Ram Chandra),by Amish Tripathi,226,4.3,226,4.6
8131252914,"Textbook of Anatomy: Head, Neck and Brain - Vol.3",by Vishram Singh,582,5.0,631,5
9387944891,"The 5 AM Club: Own Your Morning, Elevate Your Life",Robin Sharma,199,4.3 out of 5 stars,210,4.6
9386850133,The Dirty Dozen: Hitmen of the Mumbai Underworld,by Gabriel Khan,221,4.2,221,4.5
9388036670,Oswaal CBSE Sample Question Paper Class 10 Social Science (For March 2019 Exam),Oswaal Editorial Board,126,4.6 out of 5 stars,140,4.5
9388036662,Oswaal CBSE Sample Question Paper Class 10 Science (For March 2019 Exam),Oswaal Editorial Board,127,4.3 out of 5 stars,133,4.6
8172345666,The Power of Your Subconscious Mind: Unlock Your Master Key to Success,by Joseph Murphy,75,4.5,169,4.5
9385152149,Ram - Scion of Ikshvaku (Book 1 - Ram Chandra Series): 2015 Edition with Updated...,by Amish Tripathi,240,4.1,240,4.4
9382618341,The Oath of the Vayuputras (Shiva Trilogy),by Amish Tripathi,282,4.4,282,4.4
8172345666,The Power of Your Subconscious Mind: Unlock Your Master Key to Success,by Joseph Murphy,75,4.5,169,4.5
9313166607,Magbook General Science 2019,by Arihant Expert,112,3.6,136,4.3
8172235631,Eleven Minutes,by Paulo Coelho,167,4.2,209,4.4
8180320928,The Law of Success: In Sixteen Lessons (General Press),by Napoleon Hill,371,4.4,421,3
9382665889,You are My Reason to Smile,by Arpit Vageria,88,4.4,101,4.3
9386228564,A Century is not Enough: My Roller-coaster Ride to Success,by Sourav Ganguly - Illustrated,363,4.6,434,4.7
1847923674,When Breath Becomes Air,by Paul Kalanithi,332,4.6,332,4.6
8129118920,Great Stories for Children,by Ruskin Bond,182,4.4,118,4.4
9312147307,General Knowledge 2019,Manohar Pandey,19,4.2 out of 5 stars,30,4.3
9385152149,Ram - Scion of Ikshvaku (Book 1 - Ram Chandra Series): 2015 Edition with Updated...,by Amish Tripathi,240,4.1,240,4.4
1471133443,Hero (Secret (Rhonda Byrne)),by Rhonda Byrne,639,4.4,559,4.5
8184007485,The Great Indian Diet,by Shilpa Shetty Kundra,161,4.0,161,4
8172345666,The Power of Your Subconscious Mind: Unlock Your Master Key to Success,by Joseph Murphy,75,4.5,169,4.5
8175993952,How to Stop Worrying and Start Living: Time-Tested Methods for Conquering Worry,Dale Carnegie,88,4.5 out of 5 stars,125,4.4
9352641345,"Ready, Study, Go!: Smart Ways to Learn",by Khurshed Batliwala,178,4.5,178,4.4
8179922324,Who Will Cry When You Die?,Robin Sharma,103,4.4 out of 5 stars,115,4.4
9312148222,Electronics and Communication Engineering GATE 2019,by Ankit Goel,669,4.1,556,4.4
8193503309,Dharmayoddha Kalki: Avatar of Vishnu (Book 1),by Kevin Missal,179,4.2,188,4.5
8175994258,3 and a Half Murders: An Inspector Saralkar Mystery,by Salil Desai,189,4.4,188,4.5
8172234856,Nothing Lasts Forever,by Sidney Sheldon,266,4.2,280,4.5
8183223133,Think and Grow Rich 21St Cent. Edition,by Napoleon Hill,189,4.4,203,4.3
8172234902,Tell Me your Dreams,by Sidney Sheldon,209,4.4,209,4.5
9311121266,Objective Computer Awareness,by Arihant Experts,78,4.0,78,4.3
1408844443,A Thousand Splendid Suns,by Khaled Hosseini,374,4.5,309,4.5
8172235038,"Men are from Mars, Women are from Venus",by John Gray,209,4.4,209,4.4
8192910997,How to Win Friends and Influence People,Dale Carnegie,79,4.5 out of 5 stars,130,4.5
1509867767,Tell Tale,by Jeffrey Archer,269,4.4,255,4.5
9386338904,Lone Fox Dancing: My Autobiography,by Ruskin Bond,315,4.8,450,4.7
9352641345,"Ready, Study, Go!: Smart Ways to Learn",by Khurshed Batliwala,178,4.5,178,4.4
8175994193,Macbeth,by William Shakespeare,99,4.3,117,4.4
9352603869,Bharat Ki Rajvayvastha,M. Laxmikanth,381,4.5 out of 5 stars,385,4.5
8172343116,Mahatma Gandhi Autobiography: The Story Of My Experiments With Truth,by Mahatma Gandhi,99,4.4,166,4.5
9387516881,Xam Idea Complete Course Social Science Class 10 for 2019 Exam,by VK Global Publications,344,4.2,324,4.4
9387672662,Together with CBSE/NCERT Practice Material Chapterwise for Class 10 Social Science...,by Namrata Singh,329,3.8,359,4.2
1405206209,The Crab with Golden Claws (Tintin),by Herge,279,4.7,285,4.8
9351362639,Ace against Odds,by Sania Mirza,290,4.1,275,4.4
9387944891,"The 5 AM Club: Own Your Morning, Elevate Your Life",Robin Sharma,199,4.3 out of 5 stars,210,4.6
8186775056,Questions Are the Answers,by Allan Pease,83,4.4,76,4.4
9350335603,KPS Gill the Paramount Cop,by Rahul Chandan,265,4.0,207,4.5
9386850648,Keepers of the Kalachakra: Book 5 in the Bharat Series of Historical and Mythological...,by Ashwin Sanghi,100,4.0,231,4.4
9350944308,Handbook of Computer Science & IT,by Surbhi Mitra,190,3.9,120,4.2
8129134616,Not Just an Accountant: The Diary of the Nations Conscience Keeper,by Vinod Rai,378,4.5,358,4.4
8186775064,Sawal Hi Jawab Hai,by Allan Pease,64,4.3,114,4.3
9386224445,The Rise of Sivagami: Book 1 of Baahubali - Before the Beginning,by Anand Neelakantan,162,4.1,162,4.4
9350641003,Turning Points (Hindi),by A.P.J. Abdul Kalam,160,4.7,185,4.4
8193237234,Indian Superfoods: Change the Way You Eat,by Rujuta Diwekar,269,4.1,225,4.3
8131252914,"Textbook of Anatomy: Head, Neck and Brain - Vol.3",by Vishram Singh,582,5.0,631,5
8175994258,3 and a Half Murders: An Inspector Saralkar Mystery,by Salil Desai,189,4.4,188,4.5
9351772071,Attitude Is Everything: Change Your Attitude ... Change Your Life!,Jeff Keller,105,4.6 out of 5 stars,118,4.5
8184950314,The Greatest Short Stories of Leo Tolstoy,by Leo Tolstoy,189,4.5,184,4.6
8192910903,1984,George Orwell,88,4.4 out of 5 stars,99,4.5
9352641345,"Ready, Study, Go!: Smart Ways to Learn",by Khurshed Batliwala,178,4.5,178,4.4
9386850648,Keepers of the Kalachakra: Book 5 in the Bharat Series of Historical and Mythological...,by Ashwin Sanghi,100,4.0,231,4.4
9312147307,General Knowledge 2019,Manohar Pandey,19,4.2 out of 5 stars,30,4.3
1409300498,Baby touch: Peekaboo,by Lemon Ribbon Studio,230,4.3,319,4.4
9380349300,Life is What You Make It,Preeti Shenoy,75,4.0 out of 5 stars,86,4.1
